   272    0.50337E+04    0.38794E+01    0.86699E+02    0.15721E+07    0.70335E+03
   273    0.50097E+04    0.39928E+01    0.88026E+02    0.15646E+07    0.69741E+03
   274    0.49854E+04    0.41087E+01    0.89321E+02    0.15572E+07    0.69154E+03
   275    0.49607E+04    0.42264E+01    0.90606E+02    0.15498E+07    0.68575E+03
   276    0.49357E+04    0.43463E+01    0.91859E+02    0.15425E+07    0.68002E+03
   277    0.49102E+04    0.44684E+01    0.93103E+02    0.15352E+07    0.67437E+03
   278    0.48845E+04    0.45925E+01    0.94314E+02    0.15280E+07    0.66879E+03
   279    0.48584E+04    0.47186E+01    0.95501E+02    0.15209E+07    0.66327E+03
   280    0.48321E+04    0.48468E+01    0.96678E+02    0.15137E+07    0.65782E+03
   281    0.48055E+04    0.49771E+01    0.97823E+02    0.15067E+07    0.65243E+03
   282    0.47784E+04    0.51092E+01    0.98944E+02    0.14996E+07    0.64711E+03
   283    0.47511E+04    0.52434E+01    0.10004E+03    0.14927E+07    0.64185E+03
   284    0.47236E+04    0.53796E+01    0.10111E+03    0.14857E+07    0.63666E+03
   285    0.46957E+04    0.55178E+01    0.10216E+03    0.14788E+07    0.63152E+03
   286    0.46676E+04    0.56579E+01    0.10317E+03    0.14720E+07    0.62644E+03
   287    0.46391E+04    0.57999E+01    0.10417E+03    0.14652E+07    0.62142E+03
   288    0.46105E+04    0.59438E+01    0.10513E+03    0.14585E+07    0.61645E+03
   289    0.45815E+04    0.60895E+01    0.10607E+03    0.14517E+07    0.61154E+03
   290    0.45524E+04    0.62369E+01    0.10699E+03    0.14451E+07    0.60668E+03
   291    0.45230E+04    0.63868E+01    0.10787E+03    0.14385E+07    0.60187E+03
   292    0.44932E+04    0.65381E+01    0.10873E+03    0.14319E+07    0.59712E+03
   293    0.44634E+04    0.66903E+01    0.10955E+03    0.14253E+07    0.59241E+03
   294    0.44333E+04    0.68450E+01    0.11035E+03    0.14188E+07    0.58775E+03
   295    0.44031E+04    0.70008E+01    0.11111E+03    0.14124E+07    0.58314E+03
   296    0.43726E+04    0.71590E+01    0.11185E+03    0.14060E+07    0.57858E+03
   297    0.43420E+04    0.73176E+01    0.11256E+03    0.13996E+07    0.57405E+03
   298    0.43110E+04    0.74787E+01    0.11324E+03    0.13932E+07    0.56958E+03
   299    0.42800E+04    0.76416E+01    0.11388E+03    0.13869E+07    0.56514E+03
   300    0.42487E+04    0.78048E+01    0.11449E+03    0.13807E+07    0.56074E+03
   301    0.42173E+04    0.79699E+01    0.11507E+03    0.13745E+07    0.55639E+03
   302    0.41859E+04    0.81360E+01    0.11563E+03    0.13683E+07    0.55207E+03
   303    0.41542E+04    0.83040E+01    0.11615E+03    0.13621E+07    0.54779E+03
   304    0.41224E+04    0.84739E+01    0.11663E+03    0.13560E+07    0.54355E+03
   305    0.40905E+04    0.86442E+01    0.11709E+03    0.13499E+07    0.53934E+03
   306    0.40585E+04    0.88156E+01    0.11751E+03    0.13439E+07    0.53518E+03
   307    0.40264E+04    0.89881E+01    0.11789E+03    0.13379E+07    0.53105E+03
   308    0.39942E+04    0.91633E+01    0.11825E+03    0.13319E+07    0.52696E+03
   309    0.39620E+04    0.93382E+01    0.11857E+03    0.13260E+07    0.52290E+03
   310    0.39297E+04    0.95135E+01    0.11885E+03    0.13201E+07    0.51889E+03
   311    0.38973E+04    0.96915E+01    0.11910E+03    0.13143E+07    0.51490E+03
   312    0.38649E+04    0.98692E+01    0.11932E+03    0.13084E+07    0.51096E+03
