   108    0.28473E+04    0.79244E+00    0.00000E+00   -0.26109E+02    0.88437E-07    0.27772E-03    0.63079E-08
   109    0.28787E+04    0.80476E+00    0.00000E+00   -0.26720E+02    0.87835E-07    0.27349E-03   -0.19888E-07
   110    0.29101E+04    0.81683E+00    0.00000E+00   -0.27327E+02    0.87238E-07    0.26932E-03   -0.44115E-07
   111    0.29417E+04    0.82875E+00    0.00000E+00   -0.27933E+02    0.86645E-07    0.26521E-03   -0.66024E-07
   112    0.29734E+04    0.84042E+00    0.00000E+00   -0.28535E+02    0.86057E-07    0.26117E-03   -0.85589E-07
   113    0.30054E+04    0.85186E+00    0.00000E+00   -0.29134E+02    0.85473E-07    0.25718E-03   -0.10287E-06
   114    0.30374E+04    0.86299E+00    0.00000E+00   -0.29727E+02    0.84893E-07    0.25326E-03   -0.11793E-06
   115    0.30697E+04    0.87395E+00    0.00000E+00   -0.30316E+02    0.84318E-07    0.24941E-03   -0.13082E-06
   116    0.31020E+04    0.88453E+00    0.00000E+00   -0.30898E+02    0.83747E-07    0.24561E-03   -0.14161E-06
   117    0.31345E+04    0.89480E+00    0.00000E+00   -0.31475E+02    0.83181E-07    0.24188E-03   -0.15035E-06
   118    0.31672E+04    0.90491E+00    0.00000E+00   -0.32046E+02    0.82619E-07    0.23822E-03   -0.15710E-06
   119    0.31999E+04    0.91471E+00    0.00000E+00   -0.32608E+02    0.82061E-07    0.23461E-03   -0.16193E-06
   120    0.32328E+04    0.92405E+00    0.00000E+00   -0.33163E+02    0.81508E-07    0.23108E-03   -0.16488E-06
   121    0.32656E+04    0.93323E+00    0.00000E+00   -0.33710E+02    0.80958E-07    0.22760E-03   -0.16602E-06
   122    0.32985E+04    0.94195E+00    0.00000E+00   -0.34249E+02    0.80414E-07    0.22419E-03   -0.16541E-06
   123    0.33315E+04    0.95028E+00    0.00000E+00   -0.34778E+02    0.79873E-07    0.22085E-03   -0.16311E-06
   124    0.33646E+04    0.95831E+00    0.00000E+00   -0.35297E+02    0.79337E-07    0.21757E-03   -0.15917E-06
   125    0.33976E+04    0.96595E+00    0.00000E+00   -0.35805E+02    0.78805E-07    0.21436E-03   -0.15365E-06
   126    0.34307E+04    0.97329E+00    0.00000E+00   -0.36304E+02    0.78277E-07    0.21121E-03   -0.14661E-06
   127    0.34638E+04    0.98017E+00    0.00000E+00   -0.36792E+02    0.77754E-07    0.20813E-03   -0.13812E-06
   128    0.34969E+04    0.98674E+00    0.00000E+00   -0.37269E+02    0.77234E-07    0.20512E-03   -0.12823E-06
   129    0.35301E+04    0.99285E+00    0.00000E+00   -0.37733E+02    0.76719E-07    0.20217E-03   -0.11699E-06
   130    0.35633E+04    0.99850E+00    0.00000E+00   -0.38184E+02    0.76209E-07    0.19929E-03   -0.10447E-06
   131    0.35964E+04    0.10039E+01    0.00000E+00   -0.38623E+02    0.75702E-07    0.19648E-03   -0.90738E-07
   132    0.36297E+04    0.10087E+01    0.00000E+00   -0.39048E+02    0.75200E-07    0.19373E-03   -0.75934E-07
   133    0.36628E+04    0.10132E+01    0.00000E+00   -0.39461E+02    0.74702E-07    0.19105E-03   -0.60209E-07
   134    0.36960E+04    0.10174E+01    0.00000E+00   -0.39858E+02    0.74208E-07    0.18842E-03   -0.43714E-07
   135    0.37291E+04    0.10210E+01    0.00000E+00   -0.40240E+02    0.73718E-07    0.18586E-03   -0.26601E-07
   136    0.37621E+04    0.10242E+01    0.00000E+00   -0.40606E+02    0.73233E-07    0.18335E-03   -0.90222E-08
   137    0.37951E+04    0.10270E+01    0.00000E+00   -0.40956E+02    0.72751E-07    0.18089E-03    0.88710E-08
   138    0.38280E+04    0.10293E+01    0.00000E+00   -0.41290E+02    0.72273E-07    0.17848E-03    0.26927E-07
   139    0.38607E+04    0.10313E+01    0.00000E+00   -0.41607E+02    0.71799E-07    0.17613E-03    0.44994E-07
   140    0.38935E+04    0.10328E+01    0.00000E+00   -0.41907E+02    0.71330E-07    0.17382E-03    0.62921E-07
   141    0.39261E+04    0.10338E+01    0.00000E+00   -0.42189E+02    0.70864E-07    0.17155E-03    0.80556E-07
   142    0.39586E+04    0.10344E+01    0.00000E+00   -0.42453E+02    0.70402E-07    0.16933E-03    0.97747E-07
   143    0.39911E+04    0.10345E+01    0.00000E+00   -0.42700E+02    0.69944E-07    0.16714E-03    0.11434E-06
   144    0.40234E+04    0.10342E+01    0.00000E+00   -0.42928E+02    0.69490E-07    0.16499E-03    0.13019E-06
   145    0.40556E+04    0.10336E+01    0.00000E+00   -0.43137E+02    0.69040E-07    0.16288E-03    0.14515E-06
   146    0.40878E+04    0.10324E+01    0.00000E+00   -0.43326E+02    0.68593E-07    0.16080E-03    0.15905E-06
   147    0.41197E+04    0.10309E+01    0.00000E+00   -0.43495E+02    0.68150E-07    0.15874E-03    0.17176E-06
   148    0.41514E+04    0.10289E+01    0.00000E+00   -0.43646E+02    0.67711E-07    0.15672E-03    0.18311E-06
   149    0.41831E+04    0.10265E+01    0.00000E+00   -0.43775E+02    0.67276E-07    0.15472E-03    0.19296E-06
   150    0.42145E+04    0.10237E+01    0.00000E+00   -0.43882E+02    0.66844E-07    0.15275E-03    0.20116E-06
   151    0.42458E+04    0.10205E+01    0.00000E+00   -0.43970E+02    0.66416E-07    0.15079E-03    0.20759E-06
   152    0.42768E+04    0.10169E+01    0.00000E+00   -0.44036E+02    0.65991E-07    0.14886E-03    0.21232E-06
   153    0.43077E+04    0.10129E+01    0.00000E+00   -0.44079E+02    0.65570E-07    0.14695E-03    0.21543E-06
   154    0.43384E+04    0.10085E+01    0.00000E+00   -0.44100E+02    0.65153E-07    0.14506E-03    0.21703E-06
   155    0.43689E+04    0.10038E+01    0.00000E+00   -0.44100E+02    0.64739E-07    0.14319E-03    0.21721E-06
   156    0.43990E+04    0.99866E+00    0.00000E+00   -0.44077E+02    0.64329E-07    0.14135E-03    0.21606E-06
   157    0.44292E+04    0.99319E+00    0.00000E+00   -0.44032E+02    0.63922E-07    0.13952E-03    0.21369E-06
   158    0.44590E+04    0.98744E+00    0.00000E+00   -0.43963E+02    0.63519E-07    0.13772E-03    0.21019E-06
   159    0.44886E+04    0.98123E+00    0.00000E+00   -0.43871E+02    0.63119E-07    0.13594E-03    0.20566E-06
   160    0.45180E+04    0.97472E+00    0.00000E+00   -0.43756E+02    0.62723E-07    0.13419E-03    0.20019E-06
   161    0.45472E+04    0.96798E+00    0.00000E+00   -0.43617E+02    0.62330E-07    0.13246E-03    0.19388E-06
   162    0.45762E+04    0.96085E+00    0.00000E+00   -0.43455E+02    0.61940E-07    0.13075E-03    0.18682E-06
   163    0.46050E+04    0.95340E+00    0.00000E+00   -0.43269E+02    0.61553E-07    0.12906E-03    0.17912E-06
   164    0.46335E+04    0.94570E+00    0.00000E+00   -0.43060E+02    0.61170E-07    0.12740E-03    0.17086E-06
   165    0.46619E+04    0.93769E+00    0.00000E+00   -0.42826E+02    0.60791E-07    0.12576E-03    0.16215E-06
   166    0.46900E+04    0.92949E+00    0.00000E+00   -0.42568E+02    0.60414E-07    0.12415E-03    0.15308E-06
   167    0.47179E+04    0.92088E+00    0.00000E+00   -0.42287E+02    0.60041E-07    0.12256E-03    0.14374E-06
   168    0.47455E+04    0.91224E+00    0.00000E+00   -0.41981E+02    0.59671E-07    0.12100E-03    0.13424E-06
   169    0.47728E+04    0.90325E+00    0.00000E+00   -0.41649E+02    0.59304E-07    0.11946E-03    0.12466E-06
   170    0.47999E+04    0.89415E+00    0.00000E+00   -0.41294E+02    0.58940E-07    0.11795E-03    0.11511E-06
   171    0.48266E+04    0.88491E+00    0.00000E+00   -0.40913E+02    0.58579E-07    0.11647E-03    0.10567E-06
   172    0.48530E+04    0.87548E+00    0.00000E+00   -0.40506E+02    0.58222E-07    0.11501E-03    0.96459E-07
   173    0.48791E+04    0.86583E+00    0.00000E+00   -0.40076E+02    0.57867E-07    0.11357E-03    0.87555E-07
   174    0.49049E+04    0.85627E+00    0.00000E+00   -0.39620E+02    0.57516E-07    0.11216E-03    0.79060E-07
   175    0.49304E+04    0.84649E+00    0.00000E+00   -0.39139E+02    0.57168E-07    0.11078E-03    0.71068E-07
   176    0.49554E+04    0.83671E+00    0.00000E+00   -0.38633E+02    0.56822E-07    0.10943E-03    0.63658E-07
   177    0.49802E+04    0.82686E+00    0.00000E+00   -0.38102E+02    0.56480E-07    0.10810E-03    0.56826E-07
   178    0.50045E+04    0.81715E+00    0.00000E+00   -0.37546E+02    0.56141E-07    0.10680E-03    0.50553E-07
   179    0.50285E+04    0.80727E+00    0.00000E+00   -0.36964E+02    0.55804E-07    0.10552E-03    0.44818E-07
   180    0.50523E+04    0.79744E+00    0.00000E+00   -0.36358E+02    0.55471E-07    0.10427E-03    0.39600E-07
   181    0.50756E+04    0.78766E+00    0.00000E+00   -0.35727E+02    0.55140E-07    0.10304E-03    0.34877E-07
   182    0.50986E+04    0.77800E+00    0.00000E+00   -0.35070E+02    0.54812E-07    0.10183E-03    0.30630E-07
   183    0.51211E+04    0.76837E+00    0.00000E+00   -0.34389E+02    0.54487E-07    0.10065E-03    0.26838E-07
   184    0.51433E+04    0.75885E+00    0.00000E+00   -0.33682E+02    0.54165E-07    0.99484E-04    0.23479E-07
   185    0.51651E+04    0.74957E+00    0.00000E+00   -0.32952E+02    0.53846E-07    0.98343E-04    0.20533E-07
   186    0.51861E+04    0.74039E+00    0.00000E+00   -0.32196E+02    0.53529E-07    0.97222E-04    0.17980E-07
   187    0.52071E+04    0.73145E+00    0.00000E+00   -0.31415E+02    0.53215E-07    0.96121E-04    0.15798E-07
   188    0.52276E+04    0.72271E+00    0.00000E+00   -0.30610E+02    0.52903E-07    0.95040E-04    0.13966E-07
   189    0.52475E+04    0.71423E+00    0.00000E+00   -0.29780E+02    0.52594E-07    0.93977E-04    0.12465E-07
   190    0.52674E+04    0.70603E+00    0.00000E+00   -0.28927E+02    0.52288E-07    0.92932E-04    0.11273E-07
   191    0.52864E+04    0.69815E+00    0.00000E+00   -0.28047E+02    0.51985E-07    0.91905E-04    0.10369E-07
   192    0.53052E+04    0.69058E+00    0.00000E+00   -0.27144E+02    0.51684E-07    0.90894E-04    0.97327E-08
   193    0.53233E+04    0.68338E+00    0.00000E+00   -0.26219E+02    0.51385E-07    0.89899E-04    0.93436E-08
   194    0.53412E+04    0.67656E+00    0.00000E+00   -0.25269E+02    0.51089E-07    0.88919E-04    0.91807E-08
   195    0.53585E+04    0.67017E+00    0.00000E+00   -0.24296E+02    0.50795E-07    0.87955E-04    0.92233E-08
   196    0.53753E+04    0.66422E+00    0.00000E+00   -0.23299E+02    0.50504E-07    0.87004E-04    0.94508E-08
   197    0.53916E+04    0.65875E+00    0.00000E+00   -0.22280E+02    0.50215E-07    0.86067E-04    0.98423E-08
   198    0.54075E+04    0.65380E+00    0.00000E+00   -0.21239E+02    0.49929E-07    0.85143E-04    0.10377E-07
   199    0.54229E+04    0.64937E+00    0.00000E+00   -0.20175E+02    0.49645E-07    0.84231E-04    0.11035E-07
   200    0.54379E+04    0.64551E+00    0.00000E+00   -0.19090E+02    0.49363E-07    0.83331E-04    0.11794E-07
   201    0.54523E+04    0.64226E+00    0.00000E+00   -0.17982E+02    0.49084E-07    0.82441E-04    0.12638E-07
   202    0.54662E+04    0.63962E+00    0.00000E+00   -0.16853E+02    0.48806E-07    0.81563E-04    0.13559E-07
   203    0.54796E+04    0.63767E+00    0.00000E+00   -0.15702E+02    0.48531E-07    0.80695E-04    0.14555E-07
   204    0.54923E+04    0.63641E+00    0.00000E+00   -0.14532E+02    0.48259E-07    0.79838E-04    0.15621E-07
   205    0.55046E+04    0.63591E+00    0.00000E+00   -0.13340E+02    0.47988E-07    0.78991E-04    0.16754E-07
   206    0.55162E+04    0.63618E+00    0.00000E+00   -0.12129E+02    0.47720E-07    0.78155E-04    0.17951E-07
   207    0.55273E+04    0.63725E+00    0.00000E+00   -0.10897E+02    0.47454E-07    0.77329E-04    0.19208E-07
   208    0.55378E+04    0.63918E+00    0.00000E+00   -0.96462E+01    0.47190E-07    0.76514E-04    0.20522E-07
   209    0.55477E+04    0.64199E+00    0.00000E+00   -0.83761E+01    0.46928E-07    0.75708E-04    0.21888E-07
   210    0.55570E+04    0.64572E+00    0.00000E+00   -0.70876E+01    0.46668E-07    0.74913E-04    0.23304E-07
   211    0.55657E+04    0.65041E+00    0.00000E+00   -0.57806E+01    0.46410E-07    0.74128E-04    0.24766E-07
   212    0.55738E+04    0.65609E+00    0.00000E+00   -0.44561E+01    0.46155E-07    0.73352E-04    0.26271E-07
   213    0.55814E+04    0.66280E+00    0.00000E+00   -0.31137E+01    0.45901E-07    0.72587E-04    0.27815E-07
   214    0.55883E+04    0.67054E+00    0.00000E+00   -0.17548E+01    0.45650E-07    0.71831E-04    0.29394E-07
   215    0.55947E+04    0.67949E+00    0.00000E+00   -0.37983E+00    0.45400E-07    0.71084E-04    0.31005E-07
   216    0.56005E+04    0.68947E+00    0.00000E+00    0.10118E+01    0.45153E-07    0.70348E-04    0.32644E-07
   217    0.56057E+04    0.70064E+00    0.00000E+00    0.24181E+01    0.44907E-07    0.69620E-04    0.34308E-07
   218    0.56103E+04    0.71299E+00    0.00000E+00    0.38394E+01    0.44664E-07    0.68902E-04    0.35994E-07
   219    0.56144E+04    0.72652E+00    0.00000E+00    0.52769E+01    0.44422E-07    0.68193E-04    0.37697E-07
   220    0.56179E+04    0.74139E+00    0.00000E+00    0.67262E+01    0.44182E-07    0.67493E-04    0.39415E-07
   221    0.56208E+04    0.75752E+00    0.00000E+00    0.81895E+01    0.43945E-07    0.66802E-04    0.41143E-07
   222    0.56232E+04    0.77506E+00    0.00000E+00    0.96656E+01    0.43709E-07    0.66120E-04    0.42879E-07
   223    0.56248E+04    0.79392E+00    0.00000E+00    0.11155E+02    0.43475E-07    0.65447E-04    0.44619E-07
   224    0.56261E+04    0.81412E+00    0.00000E+00    0.12655E+02    0.43243E-07    0.64782E-04    0.46358E-07
   225    0.56266E+04    0.83580E+00    0.00000E+00    0.14167E+02    0.43012E-07    0.64127E-04    0.48095E-07
   226    0.56267E+04    0.85896E+00    0.00000E+00    0.15689E+02    0.42784E-07    0.63479E-04    0.49825E-07
   227    0.56260E+04    0.88360E+00    0.00000E+00    0.17222E+02    0.42557E-07    0.62840E-04    0.51544E-07
   228    0.56249E+04    0.90972E+00    0.00000E+00    0.18765E+02    0.42332E-07    0.62210E-04    0.53250E-07
   229    0.56232E+04    0.93738E+00    0.00000E+00    0.20315E+02    0.42109E-07    0.61588E-04    0.54939E-07
   230    0.56209E+04    0.96661E+00    0.00000E+00    0.21875E+02    0.41888E-07    0.60973E-04    0.56606E-07
   231    0.56179E+04    0.99745E+00    0.00000E+00    0.23443E+02    0.41668E-07    0.60367E-04    0.58249E-07
   232    0.56145E+04    0.10299E+01    0.00000E+00    0.25019E+02    0.41450E-07    0.59769E-04    0.59865E-07
   233    0.56104E+04    0.10640E+01    0.00000E+00    0.26600E+02    0.41234E-07    0.59179E-04    0.61449E-07
