   181    0.50738E+04    0.79690E+00    0.74930E-02   -0.35544E+02
   182    0.50966E+04    0.78749E+00    0.75898E-02   -0.34886E+02
   183    0.51190E+04    0.77813E+00    0.76874E-02   -0.34203E+02
   184    0.51410E+04    0.76887E+00    0.77857E-02   -0.33495E+02
   185    0.51627E+04    0.75987E+00    0.78848E-02   -0.32764E+02
   186    0.51836E+04    0.75098E+00    0.79846E-02   -0.32007E+02
   187    0.52044E+04    0.74232E+00    0.80851E-02   -0.31224E+02
   188    0.52248E+04    0.73388E+00    0.81863E-02   -0.30419E+02
   189    0.52446E+04    0.72570E+00    0.82883E-02   -0.29588E+02
   190    0.52644E+04    0.71781E+00    0.83910E-02   -0.28735E+02
   191    0.52833E+04    0.71023E+00    0.84944E-02   -0.27855E+02
   192    0.53019E+04    0.70298E+00    0.85985E-02   -0.26952E+02
   193    0.53199E+04    0.69610E+00    0.87033E-02   -0.26026E+02
   194    0.53376E+04    0.68962E+00    0.88088E-02   -0.25076E+02
   195    0.53548E+04    0.68355E+00    0.89149E-02   -0.24103E+02
   196    0.53714E+04    0.67794E+00    0.90218E-02   -0.23107E+02
   197    0.53877E+04    0.67282E+00    0.91293E-02   -0.22089E+02
   198    0.54034E+04    0.66821E+00    0.92375E-02   -0.21048E+02
   199    0.54187E+04    0.66415E+00    0.93464E-02   -0.19985E+02
   200    0.54335E+04    0.66064E+00    0.94559E-02   -0.18900E+02
   201    0.54478E+04    0.65775E+00    0.95660E-02   -0.17793E+02
   202    0.54616E+04    0.65549E+00    0.96768E-02   -0.16666E+02
   203    0.54748E+04    0.65391E+00    0.97883E-02   -0.15516E+02
   204    0.54874E+04    0.65304E+00    0.99004E-02   -0.14348E+02
   205    0.54995E+04    0.65291E+00    0.10013E-01   -0.13158E+02
   206    0.55110E+04    0.65357E+00    0.10126E-01   -0.11948E+02
   207    0.55220E+04    0.65503E+00    0.10240E-01   -0.10719E+02
   208    0.55323E+04    0.65736E+00    0.10355E-01   -0.94701E+01
   209    0.55421E+04    0.66056E+00    0.10470E-01   -0.82023E+01
   210    0.55513E+04    0.66470E+00    0.10586E-01   -0.69164E+01
   211    0.55599E+04    0.66980E+00    0.10702E-01   -0.56122E+01
   212    0.55678E+04    0.67589E+00    0.10819E-01   -0.42906E+01
   213    0.55753E+04    0.68301E+00    0.10936E-01   -0.29514E+01
   214    0.55821E+04    0.69116E+00    0.11054E-01   -0.15957E+01
   215    0.55883E+04    0.70053E+00    0.11173E-01   -0.22427E+00
   216    0.55940E+04    0.71093E+00    0.11292E-01    0.11636E+01
   217    0.55991E+04    0.72251E+00    0.11411E-01    0.25661E+01
   218    0.56036E+04    0.73529E+00    0.11531E-01    0.39834E+01
   219    0.56075E+04    0.74925E+00    0.11652E-01    0.54166E+01
   220    0.56109E+04    0.76454E+00    0.11773E-01    0.68614E+01
   221    0.56137E+04    0.78110E+00    0.11894E-01    0.83200E+01
   222    0.56159E+04    0.79906E+00    0.12016E-01    0.97912E+01
   223    0.56175E+04    0.81835E+00    0.12139E-01    0.11276E+02
   224    0.56186E+04    0.83898E+00    0.12261E-01    0.12770E+02
   225    0.56191E+04    0.86108E+00    0.12385E-01    0.14277E+02
   226    0.56190E+04    0.88467E+00    0.12508E-01    0.15793E+02
   227    0.56182E+04    0.90973E+00    0.12632E-01    0.17320E+02
   228    0.56170E+04    0.93627E+00    0.12757E-01    0.18857E+02
   229    0.56152E+04    0.96436E+00    0.12882E-01    0.20401E+02
   230    0.56128E+04    0.99400E+00    0.13007E-01    0.21955E+02
   231    0.56097E+04    0.10253E+01    0.13132E-01    0.23516E+02
   232    0.56061E+04    0.10581E+01    0.13258E-01    0.25085E+02
   233    0.56020E+04    0.10927E+01    0.13384E-01    0.26658E+02
   234    0.55971E+04    0.11289E+01    0.13510E-01    0.28239E+02
   235    0.55917E+04    0.11668E+01    0.13637E-01    0.29824E+02
   236    0.55857E+04    0.12064E+01    0.13764E-01    0.31414E+02
   237    0.55791E+04    0.12477E+01    0.13891E-01    0.33007E+02
   238    0.55720E+04    0.12909E+01    0.14018E-01    0.34605E+02
   239    0.55643E+04    0.13358E+01    0.14146E-01    0.36205E+02
   240    0.55559E+04    0.13825E+01    0.14273E-01    0.37807E+02
   241    0.55471E+04    0.14311E+01    0.14401E-01    0.39410E+02
   242    0.55377E+04    0.14814E+01    0.14529E-01    0.41015E+02
   243    0.55278E+04    0.15337E+01    0.14657E-01    0.42619E+02
   244    0.55172E+04    0.15878E+01    0.14785E-01    0.44224E+02
   245    0.55061E+04    0.16438E+01    0.14913E-01    0.45826E+02
   246    0.54945E+04    0.17017E+01    0.15041E-01    0.47429E+02
   247    0.54824E+04    0.17614E+01    0.15169E-01    0.49028E+02
   248    0.54697E+04    0.18234E+01    0.15298E-01    0.50624E+02
   249    0.54565E+04    0.18870E+01    0.15426E-01    0.52218E+02
   250    0.54428E+04    0.19528E+01    0.15554E-01    0.53806E+02
   251    0.54287E+04    0.20203E+01    0.15682E-01    0.55391E+02
   252    0.54139E+04    0.20900E+01    0.15810E-01    0.56971E+02
   253    0.53988E+04    0.21615E+01    0.15938E-01    0.58543E+02
   254    0.53831E+04    0.22352E+01    0.16066E-01    0.60109E+02
   255    0.53669E+04    0.23107E+01    0.16194E-01    0.61668E+02
   256    0.53503E+04    0.23886E+01    0.16321E-01    0.63220E+02
   257    0.53332E+04    0.24682E+01    0.16449E-01    0.64758E+02
   258    0.53156E+04    0.25500E+01    0.16576E-01    0.66293E+02
   259    0.52976E+04    0.26339E+01    0.16703E-01    0.67810E+02
   260    0.52791E+04    0.27199E+01    0.16830E-01    0.69326E+02
   261    0.52602E+04    0.28079E+01    0.16957E-01    0.70816E+02
   262    0.52407E+04    0.28982E+01    0.17083E-01    0.72305E+02
   263    0.52211E+04    0.29905E+01    0.17210E-01    0.73783E+02
   264    0.52009E+04    0.30849E+01    0.17335E-01    0.75244E+02
   265    0.51801E+04    0.31814E+01    0.17461E-01    0.76681E+02
   266    0.51591E+04    0.32802E+01    0.17586E-01    0.78116E+02
   267    0.51375E+04    0.33809E+01    0.17712E-01    0.79525E+02
   268    0.51155E+04    0.34839E+01    0.17836E-01    0.80925E+02
   269    0.50929E+04    0.35890E+01    0.17961E-01    0.82308E+02
