   156    0.43990E+04   -0.44077E+02    0.90349E-06   -0.44077E+02    0.99866E+00    0.14133E-08    0.90349E-06    0.14133E-08    0.26260E-11
   157    0.44292E+04   -0.44032E+02    0.88619E-06   -0.44032E+02    0.99319E+00    0.13938E-08    0.88619E-06    0.13938E-08    0.25763E-11
   158    0.44590E+04   -0.43963E+02    0.86925E-06   -0.43963E+02    0.98744E+00    0.13669E-08    0.86925E-06    0.13669E-08    0.25277E-11
   159    0.44886E+04   -0.43871E+02    0.85265E-06   -0.43871E+02    0.98123E+00    0.13331E-08    0.85265E-06    0.13331E-08    0.24802E-11
   160    0.45180E+04   -0.43756E+02    0.83639E-06   -0.43756E+02    0.97472E+00    0.12932E-08    0.83639E-06    0.12932E-08    0.24339E-11
   161    0.45472E+04   -0.43617E+02    0.82048E-06   -0.43617E+02    0.96798E+00    0.12479E-08    0.82048E-06    0.12479E-08    0.23887E-11
   162    0.45762E+04   -0.43455E+02    0.80491E-06   -0.43455E+02    0.96085E+00    0.11977E-08    0.80491E-06    0.11977E-08    0.23446E-11
   163    0.46050E+04   -0.43269E+02    0.78966E-06   -0.43269E+02    0.95340E+00    0.11433E-08    0.78966E-06    0.11433E-08    0.23015E-11
   164    0.46335E+04   -0.43060E+02    0.77475E-06   -0.43060E+02    0.94570E+00    0.10854E-08    0.77475E-06    0.10854E-08    0.22594E-11
   165    0.46619E+04   -0.42826E+02    0.76016E-06   -0.42826E+02    0.93769E+00    0.10247E-08    0.76016E-06    0.10247E-08    0.22184E-11
   166    0.46900E+04   -0.42568E+02    0.74589E-06   -0.42568E+02    0.92949E+00    0.96173E-09    0.74589E-06    0.96173E-09    0.21782E-11
   167    0.47179E+04   -0.42287E+02    0.73194E-06   -0.42287E+02    0.92088E+00    0.89725E-09    0.73194E-06    0.89725E-09    0.21391E-11
   168    0.47455E+04   -0.41981E+02    0.71830E-06   -0.41981E+02    0.91224E+00    0.83189E-09    0.71830E-06    0.83189E-09    0.21008E-11
